,CODIGO_AGENCIA,ID_RUTA,ID_CLIENTE,DESCRIPCION_CLIENTE,ID_RFC_CLIENTE,NOMBRE_TIENDA,ESTADO,CIUDAD,CODIGO_POSTAL,COLONIA,CALLE,NUMERO_EXTERIOR,NUMERO_INTERIOR,FORMA_PAGO,DIAS_CREDITO,ID_LETRA_FACTURACION,ID_TIPO_FISCAL,DIRECCION_FISCAL,POBLACION,CODIGO_CADENA,ID_TIPO_VENTA,CLIENTE_CREDITO,TOPE_DEVOLUCION,TIPO_FACT,TIPO_CLIENTE,REGISTRAR_FOLIO,APLICA_DC,NUMERO_TIENDA,CALLE_CRUZA,IMP_PESITO,VISITAS,ID_TIPO_DOCUMENTO,COMISION_PESITO,MONEDERO,DOCTODIGITAL,CREDITO_PESITO,IMP_PESITO_CLIENTE,TASA_COMISION,QUINCENAL,FACT_DIGITAL,PREIMPRESA,IMP_SE_CLIENTE,LONG_FOLIO_NV,LONG_FOLIO_NC,LEYENDA_CLIENTE_NV,LEYENDA_CLIENTE_NC,PRINT_STAMP
179,12688,304,27785,3849 SP ESMERALDA,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",MEXICO,ATIZAPAN DE ZARAGOZA,52930,PLAZAS DEL CONDADO,VIA DR JORGE JIMENEZ CANTU,1,1,1,30,EGFJ,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,ATIZAPAN DE ZARAGOZA,3,29,1,2.09999990463257,2,0,1,0,3849,A STA MARIA MAZATLA y LOMAS DE VALLE ESCONDIDO,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,No de Folio:,No de Folio:,1
180,20139,304,27785,3849 SP ESMERALDA,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",MEXICO,ATIZAPAN DE ZARAGOZA,52930,PLAZAS DEL CONDADO,VIA DR JORGE JIMENEZ CANTU,1,1,1,23,EEFG,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,ATIZAPAN DE ZARAGOZA,3,29,1,2.5,1,0,1,0,3849,A STA MARIA MAZATLA y LOMAS DE VALLE ESCONDIDO,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,Nota de Venta,Credito digital,1
181,39659,304,27785,3849 SP ESMERALDA,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",MEXICO,ATIZAPAN DE ZARAGOZA,52930,PLAZAS DEL CONDADO,VIA DR JORGE JIMENEZ CANTU,1,1,1,30,EGFJ,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,ATIZAPAN DE ZARAGOZA,3,29,1,2.09999990463257,2,0,1,0,3849,A STA MARIA MAZATLA y LOMAS DE VALLE ESCONDIDO,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,No de Folio:,No de Folio:,1
182,12688,308,126951,953 MEGA SAN MIGUEL HUEHUETOCA,TSO991022PB6,"TIENDAS SORIANA, S.A. DE C.V.",MEXICO,CUAUTITLAN IZCALLI,54715,EX-HACIENDA SAN MIGUEL,AVENIDA HUEHUETOCA,ZAD,YEA,1,31,EGFJ,4,ALEJANDRO DE RODAS 3102 -A COL. LAS CUMBRES 8VO SEC MONTERREY NUEVO LEON MEXICO 64610,CUAUTITLAN IZCALLI,3260,41,1,2.09999990463257,2,0,1,0,953,TOLLOACAN y AVENIDA HUEHUETOCA,0,0,FC,2,0,0,0,1,16,0,1,1,0,6,6,No. de Folio:,No. de Folio:,1
183,20139,308,126951,953 MEGA SAN MIGUEL HUEHUETOCA,TSO991022PB6,"TIENDAS SORIANA, S.A. DE C.V.",MEXICO,CUAUTITLAN IZCALLI,54715,EX-HACIENDA SAN MIGUEL,AVENIDA HUEHUETOCA,ZAD,YEA,1,45,EEFG,4,ALEJANDRO DE RODAS 3102 -A COL. LAS CUMBRES 8VO SEC MONTERREY NUEVO LEON MEXICO 64610,CUAUTITLAN IZCALLI,3260,41,1,2.5,1,0,1,0,953,TOLLOACAN y AVENIDA HUEHUETOCA,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,Nota de Venta,Credito digital,1
184,39659,308,126951,953 MEGA SAN MIGUEL HUEHUETOCA,TSO991022PB6,"TIENDAS SORIANA, S.A. DE C.V.",MEXICO,CUAUTITLAN IZCALLI,54715,EX-HACIENDA SAN MIGUEL,AVENIDA HUEHUETOCA,ZAD,YEA,1,31,EGFJ,4,ALEJANDRO DE RODAS 3102 -A COL. LAS CUMBRES 8VO SEC MONTERREY NUEVO LEON MEXICO 64610,CUAUTITLAN IZCALLI,3260,41,1,2.09999990463257,2,0,1,0,953,TOLLOACAN y AVENIDA HUEHUETOCA,0,0,FC,2,0,0,0,1,16,0,1,1,0,6,6,No. de Folio:,No. de Folio:,1
185,12688,309,1259877,3924 BA COFRADIAS,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",MEXICO,CUAUTITLAN IZCALLI,54715,EX-HACIENDA SAN MIGUEL,JORGE JIMENEZ CANTU,LT 2,1,1,30,EGFJ,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,CUAUTITLAN IZCALLI,363,29,1,2.09999990463257,2,0,1,0,3924,1 DE MAYO y AVENIDA HUEHUETOCA,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,No de Folio:,No de Folio:,1
186,20139,309,1259877,3924 BA COFRADIAS,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",MEXICO,CUAUTITLAN IZCALLI,54715,EX-HACIENDA SAN MIGUEL,JORGE JIMENEZ CANTU,LT 2,1,1,23,EEFG,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,CUAUTITLAN IZCALLI,363,29,1,2.5,1,0,1,0,3924,1 DE MAYO y AVENIDA HUEHUETOCA,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,Nota de Venta,Credito digital,1
187,39659,309,1259877,3924 BA COFRADIAS,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",MEXICO,CUAUTITLAN IZCALLI,54715,EX-HACIENDA SAN MIGUEL,JORGE JIMENEZ CANTU,LT 2,1,1,30,EGFJ,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,CUAUTITLAN IZCALLI,363,29,1,2.09999990463257,2,0,1,0,3924,1 DE MAYO y AVENIDA HUEHUETOCA,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,No de Folio:,No de Folio:,1
188,12688,312,1103561,1044 SC SAN MARCOS IZCALLI,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",MEXICO,CUAUTITLAN IZCALLI,54720,JARDINES DE LA HACIENDA SUR,AVENIDA CHALMA,281,1,1,30,EGFJ,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,CUAUTITLAN IZCALLI,4,29,1,2.09999990463257,2,0,1,0,1044,AUTOPISTA MEXICO QUERETARO y AVENIDA CHALMA,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,No de Folio:,No de Folio:,1
189,20139,312,1103561,1044 SC SAN MARCOS IZCALLI,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",MEXICO,CUAUTITLAN IZCALLI,54720,JARDINES DE LA HACIENDA SUR,AVENIDA CHALMA,281,1,1,23,EEFG,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,CUAUTITLAN IZCALLI,4,29,1,2.5,1,0,1,0,1044,AUTOPISTA MEXICO QUERETARO y AVENIDA CHALMA,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,Nota de Venta,Credito digital,1
190,39659,312,1103561,1044 SC SAN MARCOS IZCALLI,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",MEXICO,CUAUTITLAN IZCALLI,54720,JARDINES DE LA HACIENDA SUR,AVENIDA CHALMA,281,1,1,30,EGFJ,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,CUAUTITLAN IZCALLI,4,29,1,2.09999990463257,2,0,1,0,1044,AUTOPISTA MEXICO QUERETARO y AVENIDA CHALMA,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,No de Folio:,No de Folio:,1
191,12688,314,19278,3772 BA PLAZA ATIZAPAN,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",MEXICO,ATIZAPAN DE ZARAGOZA,52947,LOMAS LINDAS,CARRETERA ATIZAPAN TLALNEPANTLA,30,1,1,30,EGFJ,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,ATIZAPAN DE ZARAGOZA,363,29,1,2.09999990463257,2,0,1,0,3772,ZAFIRO y ESMERALDA,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,No de Folio:,No de Folio:,1
192,20139,314,19278,3772 BA PLAZA ATIZAPAN,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",MEXICO,ATIZAPAN DE ZARAGOZA,52947,LOMAS LINDAS,CARRETERA ATIZAPAN TLALNEPANTLA,30,1,1,23,EEFG,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,ATIZAPAN DE ZARAGOZA,363,29,1,2.5,1,0,1,0,3772,ZAFIRO y ESMERALDA,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,Nota de Venta,Credito digital,1
193,39659,314,19278,3772 BA PLAZA ATIZAPAN,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",MEXICO,ATIZAPAN DE ZARAGOZA,52947,LOMAS LINDAS,CARRETERA ATIZAPAN TLALNEPANTLA,30,1,1,30,EGFJ,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,ATIZAPAN DE ZARAGOZA,363,29,1,2.09999990463257,2,0,1,0,3772,ZAFIRO y ESMERALDA,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,No de Folio:,No de Folio:,1
194,12688,318,936648,5855 SC LAS ALAMEDAS,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",MEXICO,ATIZAPAN DE ZARAGOZA,52970,LAS ALAMEDAS,PASEO DE LAS PALOMAS,25,1,1,30,EGFJ,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,ATIZAPAN DE ZARAGOZA,4,29,1,2.09999990463257,2,0,1,0,5855,ADOLFO LOPEZ MATEOS y DEL RUISEÑOR,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,No de Folio:,No de Folio:,1
195,20139,318,936648,5855 SC LAS ALAMEDAS,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",MEXICO,ATIZAPAN DE ZARAGOZA,52970,LAS ALAMEDAS,PASEO DE LAS PALOMAS,25,1,1,23,EEFG,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,ATIZAPAN DE ZARAGOZA,4,29,1,2.5,1,0,1,0,5855,ADOLFO LOPEZ MATEOS y DEL RUISEÑOR,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,Nota de Venta,Credito digital,1
196,39659,318,936648,5855 SC LAS ALAMEDAS,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",MEXICO,ATIZAPAN DE ZARAGOZA,52970,LAS ALAMEDAS,PASEO DE LAS PALOMAS,25,1,1,30,EGFJ,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,ATIZAPAN DE ZARAGOZA,4,29,1,2.09999990463257,2,0,1,0,5855,ADOLFO LOPEZ MATEOS y DEL RUISEÑOR,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,No de Folio:,No de Folio:,1
197,12688,321,2217528,4191 SC LAGO DE GUADALUPE,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",MEXICO,TLALNEPANTLA DE BAZ,54010,LA PROVIDENCIA,AUTOPISTA MEXICO QUERETARO,3895,1,1,30,EGFJ,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,TLALNEPANTLA DE BAZ,4,29,1,2.09999990463257,2,0,1,0,4191,AUTOPISTA MEXICO QUERETARO y GUSTAVO BAZ,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,No de Folio:,No de Folio:,1
198,20139,321,2217528,4191 SC LAGO DE GUADALUPE,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",MEXICO,TLALNEPANTLA DE BAZ,54010,LA PROVIDENCIA,AUTOPISTA MEXICO QUERETARO,3895,1,1,23,EEFG,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,TLALNEPANTLA DE BAZ,4,29,1,2.5,1,0,1,0,4191,AUTOPISTA MEXICO QUERETARO y GUSTAVO BAZ,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,Nota de Venta,Credito digital,1
199,39659,321,2217528,4191 SC LAGO DE GUADALUPE,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",MEXICO,TLALNEPANTLA DE BAZ,54010,LA PROVIDENCIA,AUTOPISTA MEXICO QUERETARO,3895,1,1,30,EGFJ,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,TLALNEPANTLA DE BAZ,4,29,1,2.09999990463257,2,0,1,0,4191,AUTOPISTA MEXICO QUERETARO y GUSTAVO BAZ,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,No de Folio:,No de Folio:,1
200,12688,322,19295,898 MEGA VILLAS DE LA HACIENDA,TSO991022PB6,"TIENDAS SORIANA, S.A. DE C.V.",MEXICO,ATIZAPAN DE ZARAGOZA,52929,VILLAS DE LA HACIENDA,AVENIDA LAGO DE GUADALUPE,133,HJB,1,31,EGFJ,4,ALEJANDRO DE RODAS 3102 -A COL. LAS CUMBRES 8VO SEC MONTERREY NUEVO LEON MEXICO 64610,ATIZAPAN DE ZARAGOZA,3260,41,1,2.09999990463257,2,0,1,0,898,DE LAS VILLAS y CARRETERA LAGO DE GUADALUPE,0,0,FC,2,0,0,0,1,16,0,1,1,0,6,6,No. de Folio:,No. de Folio:,1
201,20139,322,19295,898 MEGA VILLAS DE LA HACIENDA,TSO991022PB6,"TIENDAS SORIANA, S.A. DE C.V.",MEXICO,ATIZAPAN DE ZARAGOZA,52929,VILLAS DE LA HACIENDA,AVENIDA LAGO DE GUADALUPE,133,HJB,1,45,EEFG,4,ALEJANDRO DE RODAS 3102 -A COL. LAS CUMBRES 8VO SEC MONTERREY NUEVO LEON MEXICO 64610,13,3260,41,1,2.5,1,0,1,0,898,DE LAS VILLAS y CARRETERA LAGO DE GUADALUPE,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,Nota de Venta,Credito digital,1
202,39659,322,19295,898 MEGA VILLAS DE LA HACIENDA,TSO991022PB6,"TIENDAS SORIANA, S.A. DE C.V.",MEXICO,ATIZAPAN DE ZARAGOZA,52929,VILLAS DE LA HACIENDA,AVENIDA LAGO DE GUADALUPE,133,HJB,1,31,EGFJ,4,ALEJANDRO DE RODAS 3102 -A COL. LAS CUMBRES 8VO SEC MONTERREY NUEVO LEON MEXICO 64610,ATIZAPAN DE ZARAGOZA,3260,41,1,2.09999990463257,2,0,1,0,898,DE LAS VILLAS y CARRETERA LAGO DE GUADALUPE,0,0,FC,2,0,0,0,1,16,0,1,1,0,6,6,No. de Folio:,No. de Folio:,1
203,12688,329,19353,3787 BA CUAUTITLAN,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",MEXICO,CUAUTITLAN IZCALLI,54730,ARCOS DE LA HACIENDA,CONSTITUCION COL CENTRO URBANO,1,1,1,30,EGFJ,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,CUAUTITLAN IZCALLI,363,29,1,2.09999990463257,2,0,1,0,3787,AVENIDA JORGE JIMENEZ CANTU y QUETZALCOATL,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,No de Folio:,No de Folio:,1
204,20139,329,19353,3787 BA CUAUTITLAN,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",MEXICO,CUAUTITLAN IZCALLI,54730,ARCOS DE LA HACIENDA,CONSTITUCION COL CENTRO URBANO,1,1,1,23,EEFG,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,CUAUTITLAN IZCALLI,363,29,1,2.5,1,0,1,0,3787,AVENIDA JORGE JIMENEZ CANTU y QUETZALCOATL,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,Nota de Venta,Credito digital,1
205,39659,329,19353,3787 BA CUAUTITLAN,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",MEXICO,CUAUTITLAN IZCALLI,54730,ARCOS DE LA HACIENDA,CONSTITUCION COL CENTRO URBANO,1,1,1,30,EGFJ,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,CUAUTITLAN IZCALLI,363,29,1,2.09999990463257,2,0,1,0,3787,AVENIDA JORGE JIMENEZ CANTU y QUETZALCOATL,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,No de Folio:,No de Folio:,1
206,12688,330,2502530,1834 SC PLAZA DEL LAGO,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",MEXICO,CUAUTITLAN IZCALLI,54730,CUAUTITLAN IZCALLI,CUAUTITLAN IZCALLI,1,1,1,30,EGFJ,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,CUAUTITLAN IZCALLI,4,29,1,2.09999990463257,2,0,1,0,1834,TENANDO DEL VALLE y CUAUTITLAN IZCALLI,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,No de Folio:,No de Folio:,1
207,20139,330,2502530,1834 SC PLAZA DEL LAGO,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",MEXICO,CUAUTITLAN IZCALLI,54730,CUAUTITLAN IZCALLI,CUAUTITLAN IZCALLI,1,1,1,23,EEFG,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,CUAUTITLAN IZCALLI,4,29,1,2.5,1,0,1,0,1834,TENANDO DEL VALLE y CUAUTITLAN IZCALLI,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,Nota de Venta,Credito digital,1
208,39659,330,2502530,1834 SC PLAZA DEL LAGO,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",MEXICO,CUAUTITLAN IZCALLI,54730,CUAUTITLAN IZCALLI,CUAUTITLAN IZCALLI,1,1,1,30,EGFJ,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,CUAUTITLAN IZCALLI,4,29,1,2.09999990463257,2,0,1,0,1834,TENANDO DEL VALLE y CUAUTITLAN IZCALLI,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,No de Folio:,No de Folio:,1
209,12688,332,21033,868 BODEGA LAS ARMAS,TSO991022PB6,"TIENDAS SORIANA, S.A. DE C.V.",MEXICO,TLALNEPANTLA DE BAZ,54090,SAN JERONIMO TEPETLACALCO,CALZADA DE LAS ARMAS NORTE,100,YSG,1,31,EGFJ,4,ALEJANDRO DE RODAS 3102 -A COL. LAS CUMBRES 8VO SEC MONTERREY NUEVO LEON MEXICO 64610,TLALNEPANTLA DE BAZ,3260,41,1,2.09999990463257,2,0,1,0,868,2A. CERRADA ARMAS NORTE y CIVILIZACIONES,0,0,FC,2,0,0,0,1,16,0,1,1,0,6,6,No. de Folio:,No. de Folio:,1
210,20139,332,21033,868 BODEGA LAS ARMAS,TSO991022PB6,"TIENDAS SORIANA, S.A. DE C.V.",MEXICO,TLALNEPANTLA DE BAZ,54090,SAN JERONIMO TEPETLACALCO,CALZADA DE LAS ARMAS NORTE,100,YSG,1,45,EEFG,4,ALEJANDRO DE RODAS 3102 -A COL. LAS CUMBRES 8VO SEC MONTERREY NUEVO LEON MEXICO 64610,TLALNEPANTLA DE BAZ,3260,41,1,2.5,1,0,1,0,868,2A. CERRADA ARMAS NORTE y CIVILIZACIONES,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,Nota de Venta,Credito digital,1
211,39659,332,21033,868 BODEGA LAS ARMAS,TSO991022PB6,"TIENDAS SORIANA, S.A. DE C.V.",MEXICO,TLALNEPANTLA DE BAZ,54090,SAN JERONIMO TEPETLACALCO,CALZADA DE LAS ARMAS NORTE,100,YSG,1,31,EGFJ,4,ALEJANDRO DE RODAS 3102 -A COL. LAS CUMBRES 8VO SEC MONTERREY NUEVO LEON MEXICO 64610,TLALNEPANTLA DE BAZ,3260,41,1,2.09999990463257,2,0,1,0,868,2A. CERRADA ARMAS NORTE y CIVILIZACIONES,0,0,FC,2,0,0,0,1,16,0,1,1,0,6,6,No. de Folio:,No. de Folio:,1
212,12688,333,21085,12 COMERCIAL EL DORADO,CCF121101KQ4,COMERCIAL CITY FRESKO S DE RL DE CV,MEXICO,TLALNEPANTLA DE BAZ,54020,VALLE DORADO,ATENAS,6,LKK,1,45,EGFJ,4,AVENIDA INSURGENTES SUR 1517 MODULO 2 SAN JOSE INSURGENTES BENITO JUAREZ CIUDAD DE MEXICO 03900,TLALNEPANTLA DE BAZ,1264,51,1,2.09999990463257,2,0,1,0,12,BOULEVARD DE LOS CONTINENTES y AUTOPISTA A QUERETA,0,0,FC,2,0,0,0,1,16,0,1,1,0,6,6,No. de Folio:,No. de Folio:,1
213,20139,333,21085,12 CITY FRESKO EL DORADO,CCF121101KQ4,COMERCIAL CITY FRESKO S DE RL DE CV,MEXICO,TLALNEPANTLA DE BAZ,54020,VALLE DORADO,ATENAS,6,LKK,1,21,EEFG,4,AVENIDA INSURGENTES SUR 1517 MODULO 2 SAN JOSE INSURGENTES BENITO JUAREZ CIUDAD DE MEXICO 03900,TLALNEPANTLA DE BAZ,1264,51,1,2.5,1,0,1,0,12,BOULEVARD DE LOS CONTINENTES y AUTOPISTA A QUERETA,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,Nota de Venta,Credito digital,1
214,39659,333,21085,12 COMERCIAL EL DORADO,CCF121101KQ4,COMERCIAL CITY FRESKO S DE RL DE CV,MEXICO,TLALNEPANTLA DE BAZ,54020,VALLE DORADO,ATENAS,6,LKK,1,45,EGFJ,4,AVENIDA INSURGENTES SUR 1517 MODULO 2 SAN JOSE INSURGENTES BENITO JUAREZ CIUDAD DE MEXICO 03900,TLALNEPANTLA DE BAZ,1264,51,1,2.09999990463257,2,0,1,0,12,BOULEVARD DE LOS CONTINENTES y AUTOPISTA A QUERETA,0,0,FC,2,0,0,0,1,16,0,1,1,0,6,6,No. de Folio:,No. de Folio:,1
215,12688,338,1266692,171 MERCADO SORIANA CUAUTITLAN,TSO991022PB6,"TIENDAS SORIANA, S.A. DE C.V.",MEXICO,CUAUTITLAN,54879,EL CERRITO,CALZADA GUADALUPE VICTORIA,301,1,1,45,EGFJ,4,ALEJANDRO DE RODAS 3102 -A COL. LAS CUMBRES 8VO SEC MONTERREY NUEVO LEON MEXICO 64610,CUAUTITLAN,639,41,1,2.09999990463257,2,0,1,0,171,AVENIDA FERRONALES y HEROES DE INDEPENDENCIA,0,0,FC,2,0,0,0,1,16,0,1,1,0,6,6,No. de Folio:,No. de Folio:,1
216,20139,338,1266692,171 MERCADO SORIANA CUAUTITLAN,TSO991022PB6,"TIENDAS SORIANA, S.A. DE C.V.",MEXICO,CUAUTITLAN,54879,EL CERRITO,CALZADA GUADALUPE VICTORIA,301,1,1,31,EEFG,4,ALEJANDRO DE RODAS 3102-A COL. LAS CUMBRES 8VO SEC MONTERREY NUEVO LEON C.P. 64610,CUAUTITLAN,639,41,1,2.5,1,0,1,0,171,AVENIDA FERRONALES y HEROES DE INDEPENDENCIA,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,Nota de Venta,Credito digital,1
217,39659,338,1266692,171 MERCADO SORIANA CUAUTITLAN,TSO991022PB6,"TIENDAS SORIANA, S.A. DE C.V.",MEXICO,CUAUTITLAN,54879,EL CERRITO,CALZADA GUADALUPE VICTORIA,301,1,1,45,EGFJ,4,ALEJANDRO DE RODAS 3102 -A COL. LAS CUMBRES 8VO SEC MONTERREY NUEVO LEON MEXICO 64610,CUAUTITLAN,639,41,1,2.09999990463257,2,0,1,0,171,AVENIDA FERRONALES y HEROES DE INDEPENDENCIA,0,0,FC,2,0,0,0,1,16,0,1,1,0,6,6,No. de Folio:,No. de Folio:,1
218,12688,340,1896260,4157 SC PERIFERICO CUAUTITLAN,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",MEXICO,CUAUTITLAN IZCALLI,54730,COMPLEJO INDUSTRIAL CUAMATLA,CARRETERA MEXICO QUERETARO,K36.5,500,1,30,EGFJ,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,CUAUTITLAN IZCALLI,4,29,1,2.09999990463257,2,0,1,0,4157,AVENIDA EJERCITO MEXICANO y AVENIDA HENRY FORD,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,No de Folio:,No de Folio:,1
219,20139,340,1896260,4157 SC PERIFERICO CUAUTITLAN,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",MEXICO,CUAUTITLAN IZCALLI,54730,COMPLEJO INDUSTRIAL CUAMATLA,CARRETERA MEXICO QUERETARO,K36.5,500,1,23,EEFG,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,CUAUTITLAN IZCALLI,4,29,1,2.5,1,0,1,0,4157,AVENIDA EJERCITO MEXICANO y AVENIDA HENRY FORD,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,Nota de Venta,Credito digital,1
